UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
1001,1001,4885,test_user2,testing,test_user2-BvqZ,6,2025-07-31T18:18:23,2025-07-31T18:21:59,2025-07-31T18:22:47,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:18:23,,00:00:00,61440,48,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:15,,,10M,10,10,00:03:36,138240,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
,,4885.extern,,testing,extern,,2025-07-31T18:21:59,2025-07-31T18:21:59,2025-07-31T18:22:50,COMPLETED,0:0,,,,2025-07-31T18:21:59,,00:00:00,65280,51,Unknown,10,,,,,0,,,,,,,,00:00:00,10,,,,,,,10,10,,,1280,00:00:00,1280,00:00:00,,,,billing=1280;cpu=1280;node=10,,,,,,
1014,1014,4886,test_user15,testing,test_user15-Da9r,3,2025-07-31T18:18:23,2025-07-31T18:25:42,2025-07-31T18:27:58,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:18:23,,00:00:00,156672,136,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,00:07:19,252864,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
,,4886.batch,,testing,batch,,2025-07-31T18:25:42,2025-07-31T18:25:42,2025-07-31T18:27:58,COMPLETED,0:0,,,,2025-07-31T18:25:42,,00:00:00,8704,136,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4886.extern,,testing,extern,,2025-07-31T18:25:42,2025-07-31T18:25:42,2025-07-31T18:27:58,COMPLETED,0:0,,,,2025-07-31T18:25:42,,00:00:00,156672,136,Unknown,9,,,,,0,,,,,,,,00:00:00,9,,,,,,,9,9,,,1152,00:00:00,1152,00:00:00,,,,billing=1152;cpu=1152;node=9,,,,,,
,,4886.0,,testing,mpicatnap,,2025-07-31T18:25:42,2025-07-31T18:25:42,2025-07-31T18:27:58,COMPLETED,0:0,,,,2025-07-31T18:25:42,,00:00:00,78336,136,Block,576,,,,,0,,,,,,,,00:00:00,9,,,,,,,9,9,,,576,00:00:00,576,00:00:00,,,,cpu=576;mem=0;node=9,,,,,,
1004,1004,4887,test_user5,testing,test_user5-G8jD,6,2025-07-31T18:18:23,2025-07-31T18:27:58,2025-07-31T18:34:26,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:18:23,,00:00:00,297984,388,,,,normal,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:09:35,220800,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1012,1012,4888,test_user13,testing,test_user13-GRqB,3,2025-07-31T18:18:23,2025-07-31T18:19:31,2025-07-31T18:21:40,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:18:23,,00:00:00,99072,129,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:01:08,26112,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedBackfill;StartReceived,,,
,,4888.batch,,testing,batch,,2025-07-31T18:19:31,2025-07-31T18:19:31,2025-07-31T18:21:40,COMPLETED,0:0,,,,2025-07-31T18:19:31,,00:00:00,8256,129,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4888.extern,,testing,extern,,2025-07-31T18:19:31,2025-07-31T18:19:31,2025-07-31T18:21:40,COMPLETED,0:0,,,,2025-07-31T18:19:31,,00:00:00,99072,129,Unknown,6,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,768,00:00:00,768,00:00:00,,,,billing=768;cpu=768;node=6,,,,,,
,,4888.0,,testing,mpicatnap,,2025-07-31T18:19:31,2025-07-31T18:19:31,2025-07-31T18:21:40,COMPLETED,0:0,,,,2025-07-31T18:19:31,,00:00:00,49536,129,Block,384,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,384,00:00:00,384,00:00:00,,,,cpu=384;mem=0;node=6,,,,,,
1013,1013,4889,test_user14,testing,test_user14-qQZM,8,2025-07-31T18:18:23,2025-07-31T18:19:31,2025-07-31T18:21:49,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:18:23,,00:00:00,35328,138,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:01:08,8704,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
,,4889.batch,,testing,batch,,2025-07-31T18:19:31,2025-07-31T18:19:31,2025-07-31T18:21:49,COMPLETED,0:0,,,,2025-07-31T18:19:31,,00:00:00,8832,138,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4889.extern,,testing,extern,,2025-07-31T18:19:31,2025-07-31T18:19:31,2025-07-31T18:21:49,COMPLETED,0:0,,,,2025-07-31T18:19:31,,00:00:00,35328,138,Unknown,2,,,,,0,,,,,,,,00:00:00,2,,,,,,,2,2,,,256,00:00:00,256,00:00:00,,,,billing=256;cpu=256;node=2,,,,,,
,,4889.0,,testing,mpicatnap,,2025-07-31T18:19:31,2025-07-31T18:19:31,2025-07-31T18:21:49,COMPLETED,0:0,,,,2025-07-31T18:19:31,,00:00:00,17664,138,Block,128,,,,,0,,,,,,,,00:00:00,2,,,,,,,2,2,,,128,00:00:00,128,00:00:00,,,,cpu=128;mem=0;node=2,,,,,,
1005,1005,4890,test_user6,testing,test_user6-0Qp3,3,2025-07-31T18:18:23,2025-07-31T18:23:01,2025-07-31T18:26:05,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:18:23,,00:00:00,23552,184,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:04:38,17792,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
,,4890.batch,,testing,batch,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:26:05,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,11776,184,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4890.extern,,testing,extern,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:26:05,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,23552,184,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,128,00:00:00,128,00:00:00,,,,billing=128;cpu=128;node=1,,,,,,
,,4890.0,,testing,mpicatnap,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:26:05,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,11776,184,Block,64,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
1009,1009,4891,test_user10,testing,test_user10-bjvH,2,2025-07-31T18:18:23,2025-07-31T18:25:31,2025-07-31T18:27:55,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:18:23,,00:00:00,129024,144,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:15,,,7M,7,7,00:07:08,191744,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedBackfill;StartReceived,,,
,,4891.extern,,testing,extern,,2025-07-31T18:25:31,2025-07-31T18:25:31,2025-07-31T18:27:57,COMPLETED,0:0,,,,2025-07-31T18:25:31,,00:00:00,130816,146,Unknown,7,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,896,00:00:00,896,00:00:00,,,,billing=896;cpu=896;node=7,,,,,,
1015,1015,4892,test_user16,testing,test_user16-NC5p,7,2025-07-31T18:18:24,2025-07-31T18:27:58,2025-07-31T18:30:04,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:18:24,,00:00:00,64512,126,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:09:34,146944,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
,,4892.batch,,testing,batch,,2025-07-31T18:27:58,2025-07-31T18:27:58,2025-07-31T18:30:04,COMPLETED,0:0,,,,2025-07-31T18:27:58,,00:00:00,8064,126,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4892.extern,,testing,extern,,2025-07-31T18:27:58,2025-07-31T18:27:58,2025-07-31T18:30:04,COMPLETED,0:0,,,,2025-07-31T18:27:58,,00:00:00,64512,126,Unknown,4,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,512,00:00:00,512,00:00:00,,,,billing=512;cpu=512;node=4,,,,,,
,,4892.0,,testing,mpicatnap,,2025-07-31T18:27:58,2025-07-31T18:27:58,2025-07-31T18:30:04,COMPLETED,0:0,,,,2025-07-31T18:27:58,,00:00:00,32256,126,Block,256,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,256,00:00:00,256,00:00:00,,,,cpu=256;mem=0;node=4,,,,,,
1007,1007,4893,test_user8,testing,test_user8-cYju,1,2025-07-31T18:18:24,2025-07-31T18:20:31,2025-07-31T18:21:54,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:18:24,,00:00:00,42496,83,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:15,,,4M,4,4,00:02:07,32512,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
,,4893.extern,,testing,extern,,2025-07-31T18:20:31,2025-07-31T18:20:31,2025-07-31T18:21:56,COMPLETED,0:0,,,,2025-07-31T18:20:31,,00:00:00,43520,85,Unknown,4,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,512,00:00:00,512,00:00:00,,,,billing=512;cpu=512;node=4,,,,,,
1011,1011,4894,test_user12,testing,test_user12-3vsl,8,2025-07-31T18:18:24,2025-07-31T18:23:01,2025-07-31T18:27:03,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:18:24,,00:00:00,30976,242,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:04:37,17728,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
,,4894.batch,,testing,batch,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:27:03,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,15488,242,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4894.extern,,testing,extern,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:27:04,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,31104,243,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,128,00:00:00,128,00:00:00,,,,billing=128;cpu=128;node=1,,,,,,
,,4894.0,,testing,mpicatnap,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:27:03,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,15488,242,Block,64,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
1003,1003,4895,test_user4,testing,test_user4-Glwj,5,2025-07-31T18:18:24,2025-07-31T18:27:58,2025-07-31T18:31:00,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:18:24,,00:00:00,163072,182,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:09:34,257152,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
,,4895.batch,,testing,batch,,2025-07-31T18:27:58,2025-07-31T18:27:58,2025-07-31T18:31:00,COMPLETED,0:0,,,,2025-07-31T18:27:58,,00:00:00,11648,182,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4895.extern,,testing,extern,,2025-07-31T18:27:58,2025-07-31T18:27:58,2025-07-31T18:31:00,COMPLETED,0:0,,,,2025-07-31T18:27:58,,00:00:00,163072,182,Unknown,7,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,896,00:00:00,896,00:00:00,,,,billing=896;cpu=896;node=7,,,,,,
,,4895.0,,testing,mpicatnap,,2025-07-31T18:27:58,2025-07-31T18:27:58,2025-07-31T18:31:00,COMPLETED,0:0,,,,2025-07-31T18:27:58,,00:00:00,81536,182,Block,448,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,448,00:00:00,448,00:00:00,,,,cpu=448;mem=0;node=7,,,,,,
1006,1006,4896,test_user7,testing,test_user7-pQEb,7,2025-07-31T18:18:24,2025-07-31T18:23:01,2025-07-31T18:30:25,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:18:25,,00:00:00,56832,444,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:15,,,1M,1,1,00:04:36,17664,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
,,4896.extern,,testing,extern,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:30:28,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,57216,447,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,128,00:00:00,128,00:00:00,,,,billing=128;cpu=128;node=1,,,,,,
1019,1019,4897,test_user20,testing,test_user20-fuQc,3,2025-07-31T18:19:22,2025-07-31T18:31:00,2025-07-31T18:33:26,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:19:22,,00:00:00,130816,146,,,,normal,0,/home/test_user20/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:11:38,312704,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
,,4897.batch,,testing,batch,,2025-07-31T18:31:00,2025-07-31T18:31:00,2025-07-31T18:33:26,COMPLETED,0:0,,,,2025-07-31T18:31:00,,00:00:00,9344,146,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4897.extern,,testing,extern,,2025-07-31T18:31:00,2025-07-31T18:31:00,2025-07-31T18:33:26,COMPLETED,0:0,,,,2025-07-31T18:31:00,,00:00:00,130816,146,Unknown,7,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,896,00:00:00,896,00:00:00,,,,billing=896;cpu=896;node=7,,,,,,
,,4897.0,,testing,mpicatnap,,2025-07-31T18:31:00,2025-07-31T18:31:00,2025-07-31T18:33:26,COMPLETED,0:0,,,,2025-07-31T18:31:00,,00:00:00,65408,146,Block,448,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,448,00:00:00,448,00:00:00,,,,cpu=448;mem=0;node=7,,,,,,
1018,1018,4898,test_user19,testing,test_user19-CWtI,2,2025-07-31T18:19:24,2025-07-31T18:23:01,2025-07-31T18:25:08,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:19:24,,00:00:00,32512,127,,,,normal,0,/home/test_user19/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:03:37,27776,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
,,4898.batch,,testing,batch,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:25:08,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,8128,127,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4898.extern,,testing,extern,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:25:08,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,32512,127,Unknown,2,,,,,0,,,,,,,,00:00:00,2,,,,,,,2,2,,,256,00:00:00,256,00:00:00,,,,billing=256;cpu=256;node=2,,,,,,
,,4898.0,,testing,mpicatnap,,2025-07-31T18:23:01,2025-07-31T18:23:01,2025-07-31T18:25:08,COMPLETED,0:0,,,,2025-07-31T18:23:01,,00:00:00,16256,127,Block,128,,,,,0,,,,,,,,00:00:00,2,,,,,,,2,2,,,128,00:00:00,128,00:00:00,,,,cpu=128;mem=0;node=2,,,,,,
1007,1007,4899,test_user8,testing,test_user8-eXlj,6,2025-07-31T18:20:10,2025-07-31T18:28:01,2025-07-31T18:33:12,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:20:10,,00:00:00,79616,311,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:07:51,60288,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
,,4899.batch,,testing,batch,,2025-07-31T18:28:01,2025-07-31T18:28:01,2025-07-31T18:33:12,COMPLETED,0:0,,,,2025-07-31T18:28:01,,00:00:00,19904,311,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4899.extern,,testing,extern,,2025-07-31T18:28:01,2025-07-31T18:28:01,2025-07-31T18:33:12,COMPLETED,0:0,,,,2025-07-31T18:28:01,,00:00:00,79616,311,Unknown,2,,,,,0,,,,,,,,00:00:00,2,,,,,,,2,2,,,256,00:00:00,256,00:00:00,,,,billing=256;cpu=256;node=2,,,,,,
,,4899.0,,testing,mpicatnap,,2025-07-31T18:28:01,2025-07-31T18:28:01,2025-07-31T18:33:12,COMPLETED,0:0,,,,2025-07-31T18:28:01,,00:00:00,39808,311,Block,128,,,,,0,,,,,,,,00:00:00,2,,,,,,,2,2,,,128,00:00:00,128,00:00:00,,,,cpu=128;mem=0;node=2,,,,,,
1011,1011,4900,test_user12,testing,test_user12-heyA,9,2025-07-31T18:20:32,2025-07-31T18:30:31,2025-07-31T18:33:38,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:20:32,,00:00:00,71808,187,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:09:59,115008,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
,,4900.batch,,testing,batch,,2025-07-31T18:30:31,2025-07-31T18:30:31,2025-07-31T18:33:38,COMPLETED,0:0,,,,2025-07-31T18:30:31,,00:00:00,11968,187,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,4900.extern,,testing,extern,,2025-07-31T18:30:31,2025-07-31T18:30:31,2025-07-31T18:33:38,COMPLETED,0:0,,,,2025-07-31T18:30:31,,00:00:00,71808,187,Unknown,3,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,384,00:00:00,384,00:00:00,,,,billing=384;cpu=384;node=3,,,,,,
,,4900.0,,testing,mpicatnap,,2025-07-31T18:30:31,2025-07-31T18:30:31,2025-07-31T18:33:38,COMPLETED,0:0,,,,2025-07-31T18:30:31,,00:00:00,35904,187,Block,192,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,192,00:00:00,192,00:00:00,,,,cpu=192;mem=0;node=3,,,,,,
1009,1009,4901,test_user10,testing,test_user10-8q15,9,2025-07-31T18:20:45,2025-07-31T18:33:26,2025-07-31T18:39:04,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:20:45,,00:00:00,259584,338,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:15,,,6M,6,6,00:12:41,292224,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
,,4901.extern,,testing,extern,,2025-07-31T18:33:26,2025-07-31T18:33:26,2025-07-31T18:39:06,COMPLETED,0:0,,,,2025-07-31T18:33:26,,00:00:00,261120,340,Unknown,6,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,768,00:00:00,768,00:00:00,,,,billing=768;cpu=768;node=6,,,,,,
