UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
1009,1009,4891,test_user10,testing,test_user10-bjvH,2,2025-07-31T18:18:23,2025-07-31T18:25:31,2025-07-31T18:27:55,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:18:23,,00:00:00,129024,144,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:15,,,7M,7,7,00:07:08,191744,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedBackfill;StartReceived,,,
1015,1015,4892,test_user16,testing,test_user16-NC5p,7,2025-07-31T18:18:24,2025-07-31T18:27:58,2025-07-31T18:30:04,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:18:24,,00:00:00,64512,126,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:09:34,146944,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1007,1007,4893,test_user8,testing,test_user8-cYju,1,2025-07-31T18:18:24,2025-07-31T18:20:31,2025-07-31T18:21:54,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:18:24,,00:00:00,42496,83,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:15,,,4M,4,4,00:02:07,32512,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
1011,1011,4894,test_user12,testing,test_user12-3vsl,8,2025-07-31T18:18:24,2025-07-31T18:23:01,2025-07-31T18:27:03,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:18:24,,00:00:00,30976,242,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:04:37,17728,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1003,1003,4895,test_user4,testing,test_user4-Glwj,5,2025-07-31T18:18:24,2025-07-31T18:27:58,2025-07-31T18:31:00,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:18:24,,00:00:00,163072,182,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:09:34,257152,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1006,1006,4896,test_user7,testing,test_user7-pQEb,7,2025-07-31T18:18:24,2025-07-31T18:23:01,2025-07-31T18:30:25,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:18:25,,00:00:00,56832,444,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:15,,,1M,1,1,00:04:36,17664,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1019,1019,4897,test_user20,testing,test_user20-fuQc,3,2025-07-31T18:19:22,2025-07-31T18:31:00,2025-07-31T18:33:26,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:19:22,,00:00:00,130816,146,,,,normal,0,/home/test_user20/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:11:38,312704,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1018,1018,4898,test_user19,testing,test_user19-CWtI,2,2025-07-31T18:19:24,2025-07-31T18:23:01,2025-07-31T18:25:08,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:19:24,,00:00:00,32512,127,,,,normal,0,/home/test_user19/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:03:37,27776,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1007,1007,4899,test_user8,testing,test_user8-eXlj,6,2025-07-31T18:20:10,2025-07-31T18:28:01,2025-07-31T18:33:12,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:20:10,,00:00:00,79616,311,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:07:51,60288,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1011,1011,4900,test_user12,testing,test_user12-heyA,9,2025-07-31T18:20:32,2025-07-31T18:30:31,2025-07-31T18:33:38,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:20:32,,00:00:00,71808,187,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:09:59,115008,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
1009,1009,4901,test_user10,testing,test_user10-8q15,9,2025-07-31T18:20:45,2025-07-31T18:33:26,2025-07-31T18:39:04,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:20:45,,00:00:00,259584,338,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:15,,,6M,6,6,00:12:41,292224,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1012,1012,4902,test_user13,testing,test_user13-DBq4,1,2025-07-31T18:21:29,2025-07-31T18:23:01,2025-07-31T18:24:24,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:21:29,,00:00:00,21248,83,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:01:32,11776,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1007,1007,4903,test_user8,testing,test_user8-EEAZ,4,2025-07-31T18:21:52,2025-07-31T18:34:28,2025-07-31T18:36:56,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:21:52,,00:00:00,94720,148,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,00:12:36,241920,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1014,1014,4904,test_user15,testing,test_user15-ruCk,2,2025-07-31T18:21:54,2025-07-31T18:33:31,2025-07-31T18:35:56,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:21:54,,00:00:00,55680,145,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,00:11:37,133824,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
1017,1017,4905,test_user18,testing,test_user18-QG7h,7,2025-07-31T18:21:55,2025-07-31T18:21:57,2025-07-31T18:25:42,COMPLETED,0:0,1,system_testing,172800,2025-07-31T18:21:55,,00:00:00,288000,225,,,,,0,/home/test_user18/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,00:00:02,1280,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1005,1005,4906,test_user6,testing,test_user6-iqJS,1,2025-07-31T18:22:05,2025-07-31T18:30:31,2025-07-31T18:31:55,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:22:05,,00:00:00,21504,84,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:15,,,2M,2,2,00:08:26,64768,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1010,1010,4907,test_user11,testing,test_user11-7ib3,9,2025-07-31T18:22:10,2025-07-31T18:39:29,2025-07-31T18:42:12,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:22:10,,00:00:00,166912,163,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:17:19,531968,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1004,1004,4908,test_user5,testing,test_user5-doHI,8,2025-07-31T18:22:17,2025-07-31T18:42:12,2025-07-31T18:48:29,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:22:17,,00:00:00,386048,377,,,,normal,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:19:55,611840,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1018,1018,4909,test_user19,testing,test_user19-KhI8,2,2025-07-31T18:22:18,2025-07-31T18:40:31,2025-07-31T18:42:46,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:22:18,,00:00:00,103680,135,,,,normal,0,/home/test_user19/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:18:13,419712,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedBackfill;StartReceived,,,
1006,1006,4910,test_user7,testing,test_user7-KwHB,5,2025-07-31T18:22:24,2025-07-31T18:45:18,2025-07-31T18:48:02,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:22:24,,00:00:00,167936,164,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:22:54,703488,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1013,1013,4911,test_user14,testing,test_user14-hAG3,3,2025-07-31T18:22:27,2025-07-31T18:45:18,2025-07-31T18:47:29,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:22:27,,00:00:00,67072,131,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:22:51,350976,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1016,1016,4912,test_user17,testing,test_user17-Nvo8,10,2025-07-31T18:22:47,2025-07-31T18:22:51,2025-07-31T18:25:14,COMPLETED,0:0,1,system_testing,172800,2025-07-31T18:22:47,,00:00:00,54912,143,,,,,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:00:04,768,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1001,1001,4913,test_user2,testing,test_user2-dUP0,5,2025-07-31T18:22:57,2025-07-31T18:32:01,2025-07-31T18:35:35,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:22:57,,00:00:00,27392,214,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:09:04,34816,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1014,1014,4914,test_user15,testing,test_user15-Xoad,3,2025-07-31T18:23:11,2025-07-31T18:47:29,2025-07-31T18:48:07,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:23:11,,00:00:00,9728,38,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:15,,,2M,2,2,00:24:18,186624,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedMain;StartReceived,,,
1003,1003,4915,test_user4,testing,test_user4-j8mo,2,2025-07-31T18:23:16,2025-07-31T18:43:01,2025-07-31T18:45:18,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:23:16,,00:00:00,105216,137,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:19:45,455040,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedBackfill;StartReceived,,,
1015,1015,4916,test_user16,testing,test_user16-WPrN,8,2025-07-31T18:23:17,2025-07-31T18:48:02,2025-07-31T18:53:03,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:23:17,,00:00:00,115584,301,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:24:45,285120,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1019,1019,4917,test_user20,testing,test_user20-0XGm,1,2025-07-31T18:23:29,2025-07-31T18:48:02,2025-07-31T18:49:26,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:23:29,,00:00:00,53760,84,,,,normal,0,/home/test_user20/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:15,,,5M,5,5,00:24:33,471360,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1010,1010,4918,test_user11,testing,test_user11-S2Op,9,2025-07-31T18:23:32,2025-07-31T18:49:00,2025-07-31T18:55:11,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:23:32,,00:00:00,474880,371,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,00:25:28,977920,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1012,1012,4919,test_user13,testing,test_user13-7sTI,10,2025-07-31T18:23:49,2025-07-31T18:49:29,2025-07-31T18:54:33,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:23:49,,00:00:00,155648,304,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:25:40,394240,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1000,1000,4920,test_user1,testing,test_user1-i9uh,10,2025-07-31T18:24:03,2025-07-31T18:55:11,2025-07-31T18:55:12,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:24:03,,00:00:00,896,1,,,,normal,0,/home/test_user1,,,,,,,batch-cpu,None,00:00:00,7,,,2:0,,,7M,7,7,00:31:08,836864,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1011,1011,4921,test_user12,testing,test_user12-Kqb3,7,2025-07-31T18:24:58,2025-07-31T18:55:11,2025-07-31T18:56:46,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:24:58,,00:00:00,36480,95,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,00:30:13,348096,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1007,1007,4922,test_user8,testing,test_user8-4arY,7,2025-07-31T18:25:04,2025-07-31T18:55:12,2025-07-31T18:56:46,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:25:04,,00:00:00,72192,94,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:15,,,6M,6,6,00:30:08,694272,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1016,1016,4923,test_user17,testing,test_user17-Emtv,8,2025-07-31T18:25:06,2025-07-31T18:56:00,2025-07-31T18:58:23,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:25:06,,00:00:00,146432,143,,,,normal,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:15,,,8M,8,8,00:30:54,949248,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1015,1015,4924,test_user16,testing,test_user16-lwFa,6,2025-07-31T18:25:09,2025-07-31T18:56:18,2025-07-31T18:56:46,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:25:09,,00:00:00,10752,28,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,00:31:09,358848,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1009,1009,4925,test_user10,testing,test_user10-37KY,6,2025-07-31T18:25:31,2025-07-31T18:59:29,2025-07-31T19:00:58,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:25:31,,00:00:00,56960,89,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:15,,,5M,5,5,00:33:58,652160,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1005,1005,4926,test_user6,testing,test_user6-OlZB,1,2025-07-31T18:25:36,2025-07-31T19:01:02,2025-07-31T19:02:26,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:25:36,,00:00:00,64512,84,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:15,,,6M,6,6,00:35:26,816384,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1004,1004,4927,test_user5,testing,test_user5-yCTg,9,2025-07-31T18:25:57,2025-07-31T19:02:29,2025-07-31T19:09:22,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:25:57,,00:00:00,422912,413,,,,normal,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:36:32,1122304,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1000,1000,4928,test_user1,testing,test_user1-b2hR,5,2025-07-31T18:25:58,2025-07-31T18:39:31,2025-07-31T18:39:31,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:25:58,,00:00:00,0,0,,,,normal,0,/home/test_user1,,,,,,,batch-cpu,None,00:00:00,1,,,2:0,,,1M,1,1,00:13:33,52032,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1012,1012,4929,test_user13,testing,test_user13-HwZy,1,2025-07-31T18:25:59,2025-07-31T18:36:01,2025-07-31T18:37:20,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:25:59,,00:00:00,40448,79,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:15,,,4M,4,4,00:10:02,154112,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
1003,1003,4930,test_user4,testing,test_user4-EdwA,1,2025-07-31T18:26:04,2025-07-31T19:02:29,2025-07-31T19:03:56,TIMEOUT,0:0,1,system_testing,86400,2025-07-31T18:26:04,,00:00:00,55680,87,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:15,,,5M,5,5,00:36:25,699200,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1006,1006,4931,test_user7,testing,test_user7-ZvL3,6,2025-07-31T18:26:08,2025-07-31T19:04:00,2025-07-31T19:07:54,COMPLETED,0:0,1,system_testing,86400,2025-07-31T18:26:08,,00:00:00,179712,234,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:37:52,872448,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
